STATE,Date,Home.Value,Structure.Cost,Land.Value,Land.Share,HomePriceIndex,LandPriceIndex
MT,1989Q1,"$62,696","$59,561","$3,135",5.0%,0.483,0.001
MT,1989Q2,"$63,309","$60,144","$3,165",5.0%,0.487,0.001
MT,1989Q3,"$64,014","$60,813","$3,201",5.0%,0.493,0.001
MT,1989Q4,"$64,798","$61,558","$3,240",5.0%,0.499,0.001
MT,1990Q1,"$65,697","$62,412","$3,285",5.0%,0.506,0.001
MT,1990Q2,"$66,784","$63,445","$3,339",5.0%,0.514,0.002
MT,1990Q3,"$67,865","$64,472","$3,393",5.0%,0.522,0.002
MT,1990Q4,"$68,985","$65,536","$3,449",5.0%,0.531,0.002
MT,1991Q1,"$70,217","$66,706","$3,511",5.0%,0.541,0.003
MT,1991Q2,"$71,688","$68,103","$3,584",5.0%,0.552,0.004
MT,1991Q3,"$73,368","$69,700","$3,668",5.0%,0.565,0.006
MT,1991Q4,"$75,225","$71,463","$3,761",5.0%,0.579,0.009
MT,1992Q1,"$77,224","$73,363","$3,861",5.0%,0.594,0.013
MT,1992Q2,"$79,380","$75,411","$3,969",5.0%,0.611,0.019
MT,1992Q3,"$81,733","$77,647","$4,087",5.0%,0.629,0.028
MT,1992Q4,"$84,258","$80,045","$4,213",5.0%,0.649,0.042
MT,1993Q1,"$86,916","$82,571","$4,346",5.0%,0.669,0.064
MT,1993Q2,"$89,636","$85,154","$4,482",5.0%,0.690,0.097
MT,1993Q3,"$92,343","$87,726","$4,617",5.0%,0.711,0.144
MT,1993Q4,"$94,988","$89,493","$5,496",5.8%,0.731,0.205
MT,1994Q1,"$97,478","$90,370","$7,108",7.3%,0.750,0.265
MT,1994Q2,"$99,762","$91,370","$8,393",8.4%,0.768,0.314
MT,1994Q3,"$101,737","$92,426","$9,311",9.2%,0.783,0.349
MT,1994Q4,"$103,527","$93,476","$10,051",9.7%,0.797,0.378
MT,1995Q1,"$105,163","$94,476","$10,687",10.2%,0.810,0.404
MT,1995Q2,"$106,691","$95,317","$11,374",10.7%,0.821,0.431
MT,1995Q3,"$108,149","$95,954","$12,195",11.3%,0.832,0.463
MT,1995Q4,"$109,511","$96,324","$13,187",12.0%,0.843,0.501
MT,1996Q1,"$110,811","$96,382","$14,429",13.0%,0.853,0.549
MT,1996Q2,"$112,049","$96,275","$15,774",14.1%,0.863,0.601
MT,1996Q3,"$113,173","$96,133","$17,040",15.1%,0.871,0.650
MT,1996Q4,"$114,151","$96,104","$18,047",15.8%,0.879,0.690
MT,1997Q1,"$115,014","$96,292","$18,722",16.3%,0.885,0.716
MT,1997Q2,"$115,738","$96,706","$19,031",16.4%,0.891,0.729
MT,1997Q3,"$116,427","$97,288","$19,139",16.4%,0.896,0.734
MT,1997Q4,"$117,186","$97,990","$19,196",16.4%,0.902,0.737
MT,1998Q1,"$118,012","$98,762","$19,249",16.3%,0.908,0.741
MT,1998Q2,"$118,894","$99,516","$19,378",16.3%,0.915,0.747
MT,1998Q3,"$119,872","$100,178","$19,695",16.4%,0.923,0.760
MT,1998Q4,"$120,980","$100,667","$20,313",16.8%,0.931,0.785
MT,1999Q1,"$122,226","$100,957","$21,269",17.4%,0.941,0.824
MT,1999Q2,"$123,621","$101,165","$22,456",18.2%,0.952,0.871
MT,1999Q3,"$125,096","$101,481","$23,615",18.9%,0.963,0.917
MT,1999Q4,"$126,605","$102,087","$24,518",19.4%,0.975,0.953
MT,2000Q1,"$128,200","$103,032","$25,168",19.6%,0.987,0.977
MT,2000Q2,"$129,910","$104,178","$25,732",19.8%,1.000,1.000
MT,2000Q3,"$131,746","$105,146","$26,600",20.2%,1.014,1.035
MT,2000Q4,"$133,690","$105,607","$28,083",21.0%,1.029,1.096
MT,2001Q1,"$135,713","$105,429","$30,284",22.3%,1.045,1.188
MT,2001Q2,"$137,694","$104,685","$33,009",24.0%,1.060,1.298
MT,2001Q3,"$139,749","$103,835","$35,914",25.7%,1.076,1.415
MT,2001Q4,"$142,015","$103,259","$38,756",27.3%,1.093,1.529
MT,2002Q1,"$144,497","$103,143","$41,354",28.6%,1.112,1.629
MT,2002Q2,"$147,200","$103,536","$43,664",29.7%,1.133,1.722
MT,2002Q3,"$150,186","$104,081","$46,105",30.7%,1.156,1.821
MT,2002Q4,"$153,431","$104,511","$48,920",31.9%,1.181,1.935
MT,2003Q1,"$156,923","$104,724","$52,199",33.3%,1.208,2.071
MT,2003Q2,"$160,663","$104,913","$55,750",34.7%,1.237,2.216
MT,2003Q3,"$164,593","$105,553","$59,041",35.9%,1.267,2.351
MT,2003Q4,"$168,706","$107,069","$61,637",36.5%,1.299,2.459
MT,2004Q1,"$173,080","$109,721","$63,359",36.6%,1.332,2.532
MT,2004Q2,"$177,807","$113,155","$64,652",36.4%,1.369,2.588
MT,2004Q3,"$182,851","$116,828","$66,023",36.1%,1.408,2.647
MT,2004Q4,"$188,212","$120,206","$68,006",36.1%,1.449,2.731
MT,2005Q1,"$193,940","$122,861","$71,079",36.7%,1.493,2.858
MT,2005Q2,"$199,982","$124,972","$75,009",37.5%,1.539,3.022
MT,2005Q3,"$206,186","$126,775","$79,411",38.5%,1.587,3.205
MT,2005Q4,"$212,476","$128,525","$83,951",39.5%,1.636,3.395
MT,2006Q1,"$218,668","$130,405","$88,263",40.4%,1.683,3.577
MT,2006Q2,"$224,545","$132,361","$92,183",41.1%,1.728,3.744
MT,2006Q3,"$229,967","$134,246","$95,721",41.6%,1.770,3.897
MT,2006Q4,"$234,775","$135,919","$98,857",42.1%,1.807,4.035
MT,2007Q1,"$238,872","$137,396","$101,476",42.5%,1.839,4.156
MT,2007Q2,"$242,168","$138,721","$103,447",42.7%,1.864,4.248
MT,2007Q3,"$244,489","$140,290","$104,199",42.6%,1.882,4.288
MT,2007Q4,"$245,767","$142,423","$103,345",42.0%,1.892,4.262
MT,2008Q1,"$245,904","$145,340","$100,564",40.9%,1.893,4.157
MT,2008Q2,"$245,072","$148,573","$96,499",39.4%,1.886,3.995
MT,2008Q3,"$243,642","$151,652","$91,990",37.8%,1.875,3.813
MT,2008Q4,"$241,934","$154,062","$87,872",36.3%,1.862,3.646
MT,2009Q1,"$240,348","$155,393","$84,954",35.3%,1.850,3.525
MT,2009Q2,"$238,778","$155,914","$82,864",34.7%,1.838,3.440
MT,2009Q3,"$237,238","$155,907","$81,331",34.3%,1.826,3.377
MT,2009Q4,"$235,582","$155,694","$79,889",33.9%,1.813,3.317
MT,2010Q1,"$233,717","$155,441","$78,276",33.5%,1.799,3.244
MT,2010Q2,"$231,619","$155,664","$75,955",32.8%,1.783,3.149
MT,2010Q3,"$229,467","$156,408","$73,059",31.8%,1.766,3.032
MT,2010Q4,"$227,638","$157,850","$69,789",30.7%,1.752,2.900
MT,2011Q1,"$226,667","$160,167","$66,501",29.3%,1.745,2.773
MT,2011Q2,"$226,727","$162,746","$63,981",28.2%,1.745,2.673
MT,2011Q3,"$227,622","$165,231","$62,391",27.4%,1.752,2.610
MT,2011Q4,"$229,379","$167,160","$62,219",27.1%,1.766,2.607
MT,2012Q1,"$231,923","$168,185","$63,738",27.5%,1.785,2.673
MT,2012Q2,"$235,247","$168,614","$66,633",28.3%,1.811,2.797
MT,2012Q3,"$239,188","$168,808","$70,380",29.4%,1.841,2.958
MT,2012Q4,"$243,448","$169,155","$74,293",30.5%,1.874,3.127
MT,2013Q1,"$247,543","$169,953","$77,590",31.3%,1.905,3.270
MT,2013Q2,"$251,238","$171,156","$80,082",31.9%,1.934,3.379
MT,2013Q3,"$254,667","$172,630","$82,037",32.2%,1.960,3.466
MT,2013Q4,"$258,008","$174,240","$83,768",32.5%,1.986,3.543
MT,2014Q1,"$261,287","$177,515","$83,771",32.1%,2.011,3.548
MT,2014Q2,"$264,698","$177,682","$87,016",32.9%,2.038,3.690
MT,2014Q3,"$268,123","$181,440","$86,683",32.3%,2.064,3.680
MT,2014Q4,"$271,456","$185,107","$86,349",31.8%,2.090,3.670
MT,2015Q1,"$274,721","$185,271","$89,450",32.6%,2.115,3.807
MT,2015Q2,"$277,964","$183,475","$94,490",34.0%,2.140,4.027
MT,2015Q3,"$281,226","$184,447","$96,779",34.4%,2.165,4.129
MT,2015Q4,"$284,483","$186,166","$98,317",34.6%,2.190,4.200
MT,2016Q1,"$287,808","$187,997","$99,810",34.7%,2.215,4.269
NE,1975Q1,"$22,558","$21,430","$1,128",5.0%,0.217,0.000
NE,1975Q2,"$22,981","$21,832","$1,149",5.0%,0.221,0.000
NE,1975Q3,"$23,465","$22,292","$1,173",5.0%,0.225,0.000
NE,1975Q4,"$24,036","$22,834","$1,202",5.0%,0.231,0.000
NE,1976Q1,"$24,606","$23,376","$1,230",5.0%,0.236,0.000
NE,1976Q2,"$25,178","$23,919","$1,259",5.0%,0.242,0.000
NE,1976Q3,"$25,776","$24,487","$1,289",5.0%,0.248,0.000
NE,1976Q4,"$26,473","$25,150","$1,324",5.0%,0.254,0.000
NE,1977Q1,"$27,279","$25,915","$1,364",5.0%,0.262,0.000
NE,1977Q2,"$28,177","$26,768","$1,409",5.0%,0.271,0.000
NE,1977Q3,"$29,112","$27,657","$1,456",5.0%,0.280,0.000
NE,1977Q4,"$30,052","$28,263","$1,790",6.0%,0.289,0.000
NE,1978Q1,"$31,016","$28,754","$2,261",7.3%,0.298,0.000
NE,1978Q2,"$32,059","$29,227","$2,832",8.8%,0.308,0.000
NE,1978Q3,"$33,125","$29,760","$3,365",10.2%,0.318,0.000
NE,1978Q4,"$34,216","$30,432","$3,785",11.1%,0.329,0.000
NE,1979Q1,"$35,345","$31,288","$4,057",11.5%,0.340,0.000
NE,1979Q2,"$36,421","$32,270","$4,151",11.4%,0.350,0.000
NE,1979Q3,"$37,431","$33,284","$4,147",11.1%,0.360,0.000
NE,1979Q4,"$38,336","$34,239","$4,097",10.7%,0.368,0.000
NE,1980Q1,"$39,125","$35,060","$4,064",10.4%,0.376,0.000
NE,1980Q2,"$39,776","$35,769","$4,007",10.1%,0.382,0.000
NE,1980Q3,"$40,252","$36,390","$3,862",9.6%,0.387,0.000
NE,1980Q4,"$40,581","$36,953","$3,629",8.9%,0.390,0.000
NE,1981Q1,"$40,786","$37,491","$3,295",8.1%,0.392,0.000
NE,1981Q2,"$40,955","$38,029","$2,926",7.1%,0.393,0.000
NE,1981Q3,"$41,199","$38,604","$2,595",6.3%,0.396,0.000
NE,1981Q4,"$41,620","$39,250","$2,370",5.7%,0.400,0.000
NE,1982Q1,"$42,230","$39,978","$2,251",5.3%,0.406,0.000
NE,1982Q2,"$42,896","$40,714","$2,182",5.1%,0.412,0.000
NE,1982Q3,"$43,538","$41,361","$2,177",5.0%,0.418,0.000
NE,1982Q4,"$44,103","$41,898","$2,205",5.0%,0.424,0.000
NE,1983Q1,"$44,594","$42,364","$2,230",5.0%,0.428,0.000
NE,1983Q2,"$45,025","$42,774","$2,251",5.0%,0.433,0.000
NE,1983Q3,"$45,416","$43,145","$2,271",5.0%,0.436,0.000
NE,1983Q4,"$45,754","$43,466","$2,288",5.0%,0.440,0.000
NE,1984Q1,"$46,045","$43,743","$2,302",5.0%,0.442,0.000
NE,1984Q2,"$46,326","$44,009","$2,316",5.0%,0.445,0.000
NE,1984Q3,"$46,580","$44,251","$2,329",5.0%,0.448,0.000
NE,1984Q4,"$46,836","$44,494","$2,342",5.0%,0.450,0.000
NE,1985Q1,"$47,132","$44,775","$2,357",5.0%,0.453,0.000
NE,1985Q2,"$47,490","$45,116","$2,375",5.0%,0.456,0.000
NE,1985Q3,"$47,901","$45,506","$2,395",5.0%,0.460,0.000
NE,1985Q4,"$48,357","$45,939","$2,418",5.0%,0.465,0.000
NE,1986Q1,"$48,820","$46,379","$2,441",5.0%,0.469,0.000
NE,1986Q2,"$49,255","$46,792","$2,463",5.0%,0.473,0.001
NE,1986Q3,"$49,642","$47,017","$2,625",5.3%,0.477,0.001
NE,1986Q4,"$49,969","$47,246","$2,723",5.4%,0.480,0.001
NE,1987Q1,"$50,223","$47,497","$2,726",5.4%,0.483,0.001
NE,1987Q2,"$50,416","$47,767","$2,649",5.3%,0.484,0.001
NE,1987Q3,"$50,603","$48,042","$2,562",5.1%,0.486,0.001
NE,1987Q4,"$50,853","$48,311","$2,543",5.0%,0.489,0.001
NE,1988Q1,"$51,179","$48,620","$2,559",5.0%,0.492,0.001
NE,1988Q2,"$51,564","$48,986","$2,578",5.0%,0.495,0.001
NE,1988Q3,"$51,998","$49,398","$2,600",5.0%,0.500,0.001
NE,1988Q4,"$52,484","$49,860","$2,624",5.0%,0.504,0.001
NE,1989Q1,"$53,035","$50,383","$2,652",5.0%,0.510,0.001
NE,1989Q2,"$53,648","$50,965","$2,682",5.0%,0.515,0.001
NE,1989Q3,"$54,310","$51,595","$2,716",5.0%,0.522,0.001
NE,1989Q4,"$55,004","$52,254","$2,750",5.0%,0.528,0.001
NE,1990Q1,"$55,716","$52,930","$2,786",5.0%,0.535,0.001
NE,1990Q2,"$56,433","$53,611","$2,822",5.0%,0.542,0.002
NE,1990Q3,"$57,094","$54,240","$2,855",5.0%,0.549,0.002
NE,1990Q4,"$57,741","$54,854","$2,887",5.0%,0.555,0.002
NE,1991Q1,"$58,417","$55,496","$2,921",5.0%,0.561,0.003
NE,1991Q2,"$59,161","$56,203","$2,958",5.0%,0.568,0.003
NE,1991Q3,"$60,006","$57,005","$3,000",5.0%,0.577,0.004
NE,1991Q4,"$60,993","$57,943","$3,050",5.0%,0.586,0.005
NE,1992Q1,"$62,128","$59,021","$3,106",5.0%,0.597,0.007
NE,1992Q2,"$63,336","$60,169","$3,167",5.0%,0.609,0.009
NE,1992Q3,"$64,608","$61,378","$3,230",5.0%,0.621,0.011
NE,1992Q4,"$65,932","$62,635","$3,297",5.0%,0.633,0.015
NE,1993Q1,"$67,294","$63,929","$3,365",5.0%,0.647,0.020
NE,1993Q2,"$68,680","$65,246","$3,434",5.0%,0.660,0.025
NE,1993Q3,"$70,062","$66,559","$3,503",5.0%,0.673,0.032
NE,1993Q4,"$71,393","$67,823","$3,570",5.0%,0.686,0.041
NE,1994Q1,"$72,609","$68,978","$3,630",5.0%,0.698,0.051
NE,1994Q2,"$73,751","$70,063","$3,688",5.0%,0.709,0.063
NE,1994Q3,"$74,873","$71,130","$3,744",5.0%,0.719,0.075
NE,1994Q4,"$75,991","$72,192","$3,800",5.0%,0.730,0.086
NE,1995Q1,"$77,135","$73,278","$3,857",5.0%,0.741,0.093
NE,1995Q2,"$78,306","$74,390","$3,915",5.0%,0.752,0.099
NE,1995Q3,"$79,483","$75,509","$3,974",5.0%,0.764,0.105
NE,1995Q4,"$80,677","$76,644","$4,034",5.0%,0.775,0.114
NE,1996Q1,"$81,900","$77,805","$4,095",5.0%,0.787,0.131
NE,1996Q2,"$83,157","$78,999","$4,158",5.0%,0.799,0.157
NE,1996Q3,"$84,432","$80,210","$4,222",5.0%,0.811,0.192
NE,1996Q4,"$85,722","$81,436","$4,286",5.0%,0.824,0.239
NE,1997Q1,"$87,042","$82,690","$4,352",5.0%,0.836,0.299
NE,1997Q2,"$88,391","$83,143","$5,247",5.9%,0.849,0.371
NE,1997Q3,"$89,765","$83,520","$6,245",7.0%,0.862,0.442
NE,1997Q4,"$91,183","$84,014","$7,169",7.9%,0.876,0.508
NE,1998Q1,"$92,626","$84,647","$7,980",8.6%,0.890,0.567
NE,1998Q2,"$94,066","$85,354","$8,712",9.3%,0.904,0.620
NE,1998Q3,"$95,550","$86,061","$9,489",9.9%,0.918,0.676
NE,1998Q4,"$97,061","$86,688","$10,372",10.7%,0.933,0.740
NE,1999Q1,"$98,455","$87,190","$11,265",11.4%,0.946,0.804
NE,1999Q2,"$99,717","$87,616","$12,101",12.1%,0.958,0.865
NE,1999Q3,"$100,870","$88,055","$12,816",12.7%,0.969,0.917
NE,1999Q4,"$101,956","$88,592","$13,365",13.1%,0.980,0.957
NE,2000Q1,"$103,023","$89,264","$13,758",13.4%,0.990,0.984
NE,2000Q2,"$104,085","$90,110","$13,976",13.4%,1.000,1.000
NE,2000Q3,"$105,138","$91,054","$14,085",13.4%,1.010,1.009
NE,2000Q4,"$106,188","$92,049","$14,139",13.3%,1.020,1.015
NE,2001Q1,"$107,251","$93,087","$14,164",13.2%,1.030,1.022
NE,2001Q2,"$108,365","$94,060","$14,306",13.2%,1.041,1.034
NE,2001Q3,"$109,518","$94,978","$14,540",13.3%,1.052,1.052
NE,2001Q4,"$110,725","$95,818","$14,907",13.5%,1.064,1.080
NE,2002Q1,"$112,013","$96,530","$15,483",13.8%,1.076,1.121
NE,2002Q2,"$113,378","$97,128","$16,250",14.3%,1.089,1.177
NE,2002Q3,"$114,817","$97,544","$17,273",15.0%,1.103,1.252
NE,2002Q4,"$116,307","$97,731","$18,575",16.0%,1.117,1.348
NE,2003Q1,"$117,817","$97,729","$20,088",17.1%,1.132,1.462
NE,2003Q2,"$119,323","$97,790","$21,532",18.0%,1.146,1.569
NE,2003Q3,"$120,846","$98,289","$22,556",18.7%,1.161,1.645
NE,2003Q4,"$122,408","$99,584","$22,823",18.6%,1.176,1.666
NE,2004Q1,"$124,013","$101,883","$22,130",17.8%,1.191,1.616
NE,2004Q2,"$125,651","$104,841","$20,810",16.6%,1.207,1.521
NE,2004Q3,"$127,326","$107,946","$19,380",15.2%,1.223,1.417
NE,2004Q4,"$128,938","$110,692","$18,246",14.2%,1.239,1.335
NE,2005Q1,"$130,448","$112,725","$17,723",13.6%,1.253,1.298
NE,2005Q2,"$131,878","$114,282","$17,596",13.3%,1.267,1.290
NE,2005Q3,"$133,306","$115,755","$17,551",13.2%,1.281,1.288
NE,2005Q4,"$134,708","$117,534","$17,173",12.7%,1.294,1.261
NE,2006Q1,"$136,044","$119,870","$16,173",11.9%,1.307,1.188
NE,2006Q2,"$137,280","$122,499","$14,781",10.8%,1.319,1.086
NE,2006Q3,"$138,347","$125,003","$13,344",9.6%,1.329,0.982
NE,2006Q4,"$139,197","$126,971","$12,226",8.8%,1.337,0.900
NE,2007Q1,"$139,800","$128,147","$11,653",8.3%,1.343,0.859
NE,2007Q2,"$140,076","$128,851","$11,224",8.0%,1.346,0.828
NE,2007Q3,"$139,987","$129,570","$10,417",7.4%,1.345,0.769
NE,2007Q4,"$139,611","$130,783","$8,828",6.3%,1.341,0.652
NE,2008Q1,"$139,086","$132,131","$6,954",5.0%,1.336,0.464
NE,2008Q2,"$138,592","$131,663","$6,930",5.0%,1.332,0.268
NE,2008Q3,"$138,302","$131,387","$6,915",5.0%,1.329,0.168
NE,2008Q4,"$138,320","$131,404","$6,916",5.0%,1.329,0.129
NE,2009Q1,"$138,640","$131,708","$6,932",5.0%,1.332,0.123
NE,2009Q2,"$139,174","$131,652","$7,522",5.4%,1.337,0.133
NE,2009Q3,"$139,717","$131,292","$8,425",6.0%,1.342,0.149
NE,2009Q4,"$140,082","$131,035","$9,048",6.5%,1.346,0.160
NE,2010Q1,"$140,197","$131,197","$9,000",6.4%,1.347,0.159
NE,2010Q2,"$140,163","$131,800","$8,364",6.0%,1.347,0.148
NE,2010Q3,"$139,997","$132,760","$7,237",5.2%,1.345,0.128
NE,2010Q4,"$139,864","$132,871","$6,993",5.0%,1.344,0.104
NE,2011Q1,"$140,007","$133,007","$7,000",5.0%,1.345,0.085
NE,2011Q2,"$140,497","$133,472","$7,025",5.0%,1.350,0.072
NE,2011Q3,"$141,371","$134,303","$7,069",5.0%,1.358,0.066
NE,2011Q4,"$142,596","$135,466","$7,130",5.0%,1.370,0.066
NE,2012Q1,"$144,148","$136,503","$7,645",5.3%,1.385,0.071
NE,2012Q2,"$145,937","$137,341","$8,596",5.9%,1.402,0.080
NE,2012Q3,"$147,892","$138,060","$9,832",6.6%,1.421,0.091
NE,2012Q4,"$149,988","$138,740","$11,248",7.5%,1.441,0.104
NE,2013Q1,"$152,103","$139,444","$12,659",8.3%,1.461,0.117
NE,2013Q2,"$154,131","$140,178","$13,952",9.1%,1.481,0.129
NE,2013Q3,"$156,138","$140,934","$15,205",9.7%,1.500,0.141
NE,2013Q4,"$158,190","$141,700","$16,490",10.4%,1.520,0.153
NE,2014Q1,"$160,293","$144,296","$15,998",10.0%,1.540,0.149
NE,2014Q2,"$162,511","$144,364","$18,147",11.2%,1.561,0.169
NE,2014Q3,"$164,892","$147,349","$17,543",10.6%,1.584,0.164
NE,2014Q4,"$167,362","$150,258","$17,104",10.2%,1.608,0.160
NE,2015Q1,"$169,853","$150,323","$19,530",11.5%,1.632,0.183
NE,2015Q2,"$172,293","$148,798","$23,495",13.6%,1.655,0.220
NE,2015Q3,"$174,563","$149,520","$25,044",14.3%,1.677,0.235
NE,2015Q4,"$176,657","$150,847","$25,810",14.6%,1.697,0.242
NE,2016Q1,"$178,669","$152,263","$26,407",14.8%,1.717,0.248
NV,1975Q1,"$37,128","$35,271","$1,856",5.0%,0.209,0.011
NV,1975Q2,"$38,560","$36,632","$1,928",5.0%,0.217,0.015
NV,1975Q3,"$40,010","$38,009","$2,000",5.0%,0.225,0.020
NV,1975Q4,"$41,416","$38,755","$2,660",6.4%,0.233,0.027
NV,1976Q1,"$42,711","$39,464","$3,247",7.6%,0.241,0.033
NV,1976Q2,"$43,942","$40,156","$3,785",8.6%,0.248,0.039
NV,1976Q3,"$45,279","$40,870","$4,409",9.7%,0.255,0.046
NV,1976Q4,"$46,842","$41,642","$5,200",11.1%,0.264,0.054
NV,1977Q1,"$48,677","$42,484","$6,193",12.7%,0.274,0.065
NV,1977Q2,"$50,842","$43,416","$7,426",14.6%,0.286,0.079
NV,1977Q3,"$53,351","$44,404","$8,948",16.8%,0.301,0.096
NV,1977Q4,"$56,138","$45,429","$10,709",19.1%,0.316,0.116
NV,1978Q1,"$59,103","$46,510","$12,593",21.3%,0.333,0.139
NV,1978Q2,"$62,227","$47,619","$14,608",23.5%,0.351,0.163
NV,1978Q3,"$65,377","$48,830","$16,547",25.3%,0.368,0.187
NV,1978Q4,"$68,412","$50,188","$18,224",26.6%,0.385,0.208
NV,1979Q1,"$71,239","$51,724","$19,515",27.4%,0.401,0.226
NV,1979Q2,"$73,697","$53,357","$20,339",27.6%,0.415,0.238
NV,1979Q3,"$75,680","$55,014","$20,666",27.3%,0.426,0.245
NV,1979Q4,"$77,263","$56,611","$20,653",26.7%,0.435,0.248
NV,1980Q1,"$78,709","$58,099","$20,611",26.2%,0.443,0.250
NV,1980Q2,"$80,234","$59,515","$20,719",25.8%,0.452,0.254
NV,1980Q3,"$81,956","$60,939","$21,018",25.6%,0.462,0.260
NV,1980Q4,"$83,918","$62,442","$21,476",25.6%,0.473,0.268
NV,1981Q1,"$86,075","$64,094","$21,980",25.5%,0.485,0.278
NV,1981Q2,"$88,254","$65,834","$22,419",25.4%,0.497,0.286
NV,1981Q3,"$90,082","$67,628","$22,454",24.9%,0.507,0.288
NV,1981Q4,"$91,539","$69,425","$22,114",24.2%,0.516,0.286
NV,1982Q1,"$92,862","$71,202","$21,660",23.3%,0.523,0.283
NV,1982Q2,"$93,873","$72,834","$21,039",22.4%,0.529,0.276
NV,1982Q3,"$94,513","$74,278","$20,236",21.4%,0.532,0.267
NV,1982Q4,"$94,771","$75,468","$19,303",20.4%,0.534,0.256
NV,1983Q1,"$94,640","$76,294","$18,346",19.4%,0.533,0.243
NV,1983Q2,"$94,298","$76,965","$17,333",18.4%,0.531,0.230
NV,1983Q3,"$93,919","$77,483","$16,436",17.5%,0.529,0.219
NV,1983Q4,"$93,539","$77,919","$15,620",16.7%,0.527,0.210
NV,1984Q1,"$93,303","$78,349","$14,955",16.0%,0.526,0.202
NV,1984Q2,"$93,133","$78,776","$14,357",15.4%,0.525,0.195
NV,1984Q3,"$93,108","$79,243","$13,865",14.9%,0.525,0.189
NV,1984Q4,"$93,410","$79,782","$13,628",14.6%,0.526,0.187
NV,1985Q1,"$93,939","$80,406","$13,534",14.4%,0.529,0.186
NV,1985Q2,"$94,680","$81,073","$13,607",14.4%,0.533,0.188
NV,1985Q3,"$95,620","$81,726","$13,895",14.5%,0.539,0.193
NV,1985Q4,"$96,713","$82,306","$14,407",14.9%,0.545,0.202
NV,1986Q1,"$97,924","$82,764","$15,161",15.5%,0.552,0.213
NV,1986Q2,"$99,117","$83,159","$15,958",16.1%,0.558,0.226
NV,1986Q3,"$100,131","$83,532","$16,599",16.6%,0.564,0.237
NV,1986Q4,"$100,933","$83,934","$16,999",16.8%,0.569,0.244
NV,1987Q1,"$101,541","$84,396","$17,145",16.9%,0.572,0.248
NV,1987Q2,"$101,938","$84,919","$17,019",16.7%,0.574,0.248
NV,1987Q3,"$102,242","$85,477","$16,765",16.4%,0.576,0.246
NV,1987Q4,"$102,614","$86,049","$16,566",16.1%,0.578,0.245
NV,1988Q1,"$103,195","$86,624","$16,571",16.1%,0.581,0.248
NV,1988Q2,"$104,024","$87,199","$16,825",16.2%,0.586,0.254
NV,1988Q3,"$105,097","$87,786","$17,311",16.5%,0.592,0.264
NV,1988Q4,"$106,386","$88,390","$17,997",16.9%,0.599,0.277
